"COU","Country","SOURCE","Source","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","GROUND","Fresh ground water","PUBLIC","Public water supply","2019","2019","M3","Cubic metres","6","Millions",,,244.7,,
"SVK","Slovak Republic","GROUND","Fresh ground water","PUBLIC","Public water supply","2020","2020","M3","Cubic metres","6","Millions",,,244.2,,
"SVK","Slovak Republic","GROUND","Fresh ground water","PUBLIC","Public water supply","2021","2021","M3","Cubic metres","6","Millions",,,250.6,,
"SVK","Slovak Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","1980","1980","M3","Cubic metres","6","Millions",,,37,,
"SVK","Slovak Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","1990","1990","M3","Cubic metres","6","Millions",,,41,,
"SVK","Slovak Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","1995","1995","M3","Cubic metres","6","Millions",,,22,,
"SVK","Slovak Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2000","2000","M3","Cubic metres","6","Millions",,,14.7,,
"SVK","Slovak Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2005","2005","M3","Cubic metres","6","Millions",,,12.7,,
"SVK","Slovak Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,11.6,,
"SVK","Slovak Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2015","2015","M3","Cubic metres","6","Millions",,,13,,
"SVK","Slovak Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2016","2016","M3","Cubic metres","6","Millions",,,11.4,,
"SVK","Slovak Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2017","2017","M3","Cubic metres","6","Millions",,,14,,
"SVK","Slovak Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2018","2018","M3","Cubic metres","6","Millions",,,12.8,,
"SVK","Slovak Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2019","2019","M3","Cubic metres","6","Millions",,,14.7,,
"SVK","Slovak Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2020","2020","M3","Cubic metres","6","Millions",,,14.4,,
"SVK","Slovak Republic","GROUND","Fresh ground water","AGRICULTURE","Agriculture, forestry, fishing","2021","2021","M3","Cubic metres","6","Millions",,,15.4,,
"SVK","Slovak Republic","GROUND","Fresh ground water","IRRIG","Irrigation","2000","2000","M3","Cubic metres","6","Millions",,,0.6,,
"SVK","Slovak Republic","GROUND","Fresh ground water","IRRIG","Irrigation","2005","2005","M3","Cubic metres","6","Millions",,,3,,
"SVK","Slovak Republic","GROUND","Fresh ground water","IRRIG","Irrigation","2010","2010","M3","Cubic metres","6","Millions",,,1.1,,
"SVK","Slovak Republic","GROUND","Fresh ground water","IRRIG","Irrigation","2015","2015","M3","Cubic metres","6","Millions",,,4.1,,
"SVK","Slovak Republic","GROUND","Fresh ground water","IRRIG","Irrigation","2016","2016","M3","Cubic metres","6","Millions",,,2.3,,
"SVK","Slovak Republic","GROUND","Fresh ground water","IRRIG","Irrigation","2017","2017","M3","Cubic metres","6","Millions",,,4.8,,
"SVK","Slovak Republic","GROUND","Fresh ground water","IRRIG","Irrigation","2018","2018","M3","Cubic metres","6","Millions",,,3.4,,
"SVK","Slovak Republic","GROUND","Fresh ground water","IRRIG","Irrigation","2019","2019","M3","Cubic metres","6","Millions",,,5,,
"SVK","Slovak Republic","GROUND","Fresh ground water","IRRIG","Irrigation","2020","2020","M3","Cubic metres","6","Millions",,,4.6,,
"SVK","Slovak Republic","GROUND","Fresh ground water","IRRIG","Irrigation","2021","2021","M3","Cubic metres","6","Millions",,,5.3,,
"SVK","Slovak Republic","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","1980","1980","M3","Cubic metres","6","Millions",,,118,,
"SVK","Slovak Republic","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","1990","1990","M3","Cubic metres","6","Millions",,,114,,
"SVK","Slovak Republic","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","1995","1995","M3","Cubic metres","6","Millions",,,77,,
"SVK","Slovak Republic","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2000","2000","M3","Cubic metres","6","Millions",,,47.3,,
"SVK","Slovak Republic","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2005","2005","M3","Cubic metres","6","Millions",,,36.1,,
"SVK","Slovak Republic","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2010","2010","M3","Cubic metres","6","Millions",,,48.5,,
"SVK","Slovak Republic","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2015","2015","M3","Cubic metres","6","Millions",,,50.3,,
"SVK","Slovak Republic","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2016","2016","M3","Cubic metres","6","Millions",,,50.4,,
"SVK","Slovak Republic","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2017","2017","M3","Cubic metres","6","Millions",,,52.2,,
"SVK","Slovak Republic","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2018","2018","M3","Cubic metres","6","Millions",,,57.7,,
"SVK","Slovak Republic","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2019","2019","M3","Cubic metres","6","Millions",,,56.7,,
"SVK","Slovak Republic","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2020","2020","M3","Cubic metres","6","Millions",,,55.5,,
"SVK","Slovak Republic","GROUND","Fresh ground water","INDUSTRY","Manufacturing industry","2021","2021","M3","Cubic metres","6","Millions",,,56.7,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","1970","1970","M3","Cubic metres","6","Millions",,,24600,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","1980","1980","M3","Cubic metres","6","Millions",,,39920,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","1995","1995","M3","Cubic metres","6","Millions",,,33288,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2000","2000","M3","Cubic metres","6","Millions",,,36537.60156,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2005","2005","M3","Cubic metres","6","Millions",,,38029.80078,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2010","2010","M3","Cubic metres","6","Millions",,,35310,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2015","2015","M3","Cubic metres","6","Millions",,,31656.2207,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2016","2016","M3","Cubic metres","6","Millions",,,31299.84961,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2017","2017","M3","Cubic metres","6","Millions",,,30232.19922,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2018","2018","M3","Cubic metres","6","Millions",,,29595.69922,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2019","2019","M3","Cubic metres","6","Millions",,,29340.19922,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","TOTAL","Total gross abstraction","2020","2020","M3","Cubic metres","6","Millions",,,29445.90039,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","1970","1970","M3","Cubic metres","6","Millions",,,2900,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","1980","1980","M3","Cubic metres","6","Millions",,,4700,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","1995","1995","M3","Cubic metres","6","Millions",,,4296,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2000","2000","M3","Cubic metres","6","Millions",,,5475.7998,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2005","2005","M3","Cubic metres","6","Millions",,,5890,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2010","2010","M3","Cubic metres","6","Millions",,,5050,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2015","2015","M3","Cubic metres","6","Millions",,,4735,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2016","2016","M3","Cubic metres","6","Millions",,,4890,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2017","2017","M3","Cubic metres","6","Millions",,,4694,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2018","2018","M3","Cubic metres","6","Millions",,,4498.1001,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2019","2019","M3","Cubic metres","6","Millions",,,4512,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2020","2020","M3","Cubic metres","6","Millions",,,4599,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","1970","1970","M3","Cubic metres","6","Millions",,,16700,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","1980","1980","M3","Cubic metres","6","Millions",,,26220,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","1995","1995","M3","Cubic metres","6","Millions",,,24116,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2000","2000","M3","Cubic metres","6","Millions",,,23688,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2005","2005","M3","Cubic metres","6","Millions",,,24484,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,23360,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2015","2015","M3","Cubic metres","6","Millions",,,20722,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2016","2016","M3","Cubic metres","6","Millions",,,20365,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2017","2017","M3","Cubic metres","6","Millions",,,19809,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2018","2018","M3","Cubic metres","6","Millions",,,19254,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2019","2019","M3","Cubic metres","6","Millions",,,19090,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2020","2020","M3","Cubic metres","6","Millions",,,18960,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","1970","1970","M3","Cubic metres","6","Millions",,,16700,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","1980","1980","M3","Cubic metres","6","Millions",,,26220,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","1995","1995","M3","Cubic metres","6","Millions",,,24116,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2000","2000","M3","Cubic metres","6","Millions",,,19727,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2005","2005","M3","Cubic metres","6","Millions",,,22020,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2010","2010","M3","Cubic metres","6","Millions",,,21300,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2015","2015","M3","Cubic metres","6","Millions",,,18872,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2016","2016","M3","Cubic metres","6","Millions",,,18645,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2017","2017","M3","Cubic metres","6","Millions",,,18109,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2018","2018","M3","Cubic metres","6","Millions",,,17574,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2019","2019","M3","Cubic metres","6","Millions",,,17460,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2020","2020","M3","Cubic metres","6","Millions",,,17360,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2000","2000","M3","Cubic metres","6","Millions",,,3845,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2005","2005","M3","Cubic metres","6","Millions",,,2464,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2010","2010","M3","Cubic metres","6","Millions",,,2060,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2015","2015","M3","Cubic metres","6","Millions",,,1850,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2016","2016","M3","Cubic metres","6","Millions",,,1720,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2017","2017","M3","Cubic metres","6","Millions",,,1700,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2018","2018","M3","Cubic metres","6","Millions",,,1680,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2019","2019","M3","Cubic metres","6","Millions",,,1630,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","AQUA","Aquaculture","2020","2020","M3","Cubic metres","6","Millions",,,1600,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2000","2000","M3","Cubic metres","6","Millions",,,1306.5,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2005","2005","M3","Cubic metres","6","Millions",,,897.70001,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2010","2010","M3","Cubic metres","6","Millions",,,514,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2015","2015","M3","Cubic metres","6","Millions",,,437.22,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2016","2016","M3","Cubic metres","6","Millions",,,385.85001,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2017","2017","M3","Cubic metres","6","Millions",,,374,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2018","2018","M3","Cubic metres","6","Millions",,,362.10001,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2019","2019","M3","Cubic metres","6","Millions",,,356.10001,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2020","2020","M3","Cubic metres","6","Millions",,,354.10001,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","1970","1970","M3CAP","Cubic metres per capita","0","Units",,,728.8281,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","1980","1980","M3CAP","Cubic metres per capita","0","Units",,,1063.77,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","1995","1995","M3CAP","Cubic metres per capita","0","Units",,,838.0898,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2000","2000","M3CAP","Cubic metres per capita","0","Units",,,900.9531,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2005","2005","M3CAP","Cubic metres per capita","0","Units",,,870.9923,,
"ESP","Spain","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2010","2010","M3CAP","Cubic metres per capita","0","Units",,,758.3358,,
